Store,Dept,Date,Weekly_Sales,IsHoliday
8,50,2010-02-12,1541.93,1
8,50,2010-02-19,1577.09,0
8,50,2010-02-26,1356.1,0
8,50,2010-03-05,2712.2,0
8,50,2010-03-12,1767.95,0
8,50,2010-03-19,2330.48,0
8,50,2010-03-26,1627.32,0
8,50,2010-04-02,1903.56,0
8,50,2010-04-09,1592.16,0
8,50,2010-04-16,1853.33,0
8,50,2010-04-23,798.59,0
8,50,2010-04-30,1577.09,0
8,50,2010-05-07,1230.53,0
8,50,2010-05-14,1978.9,0
8,50,2010-05-21,1205.42,0
8,50,2010-05-28,1391.26,0
8,50,2010-06-04,1366.14,0
8,50,2010-06-11,1657.45,0
8,50,2010-06-18,1466.59,0
8,50,2010-06-25,1160.22,0
8,50,2010-07-02,1607.23,0
8,50,2010-07-09,1747.86,0
8,50,2010-07-16,1054.74,0
8,50,2010-07-23,1602.2,0
8,50,2010-07-30,1494.72,0
8,50,2010-08-06,1488.19,0
8,50,2010-08-13,1985.43,0
8,50,2010-08-20,1943.74,0
8,50,2010-08-27,2100.95,0
8,50,2010-09-03,1389.25,0
8,50,2010-09-10,1317.42,1
8,50,2010-09-17,527.37,0
8,50,2010-09-24,2245.09,0
8,50,2010-10-01,1506.78,0
8,50,2010-10-08,1558.51,0
8,50,2010-10-15,1523.35,0
8,50,2010-10-22,1052.73,0
8,50,2010-10-29,1767.95,0
8,50,2010-11-05,1170.26,0
8,50,2010-11-12,984.43,0
8,50,2010-11-19,1582.11,0
8,50,2010-11-26,999.49,1
8,50,2010-12-03,1175.28,0
8,50,2010-12-10,1298.84,0
8,50,2010-12-17,1039.67,0
8,50,2010-12-24,974.38,0
8,50,2010-12-31,1607.23,1
8,50,2011-01-07,929.18,0
8,50,2011-01-14,1121.54,0
8,50,2011-01-21,1367.65,0
8,50,2011-01-28,1652.43,0
8,50,2011-02-04,655.95,0
8,50,2011-02-11,1587.14,1
8,50,2011-02-18,2029.12,0
8,50,2011-02-25,924.16,0
8,50,2011-03-04,1076.34,0
8,50,2011-03-11,1221.99,0
8,50,2011-03-18,1516.82,0
8,50,2011-03-25,1377.19,0
8,50,2011-04-01,1662.48,0
8,50,2011-04-08,1180.31,0
8,50,2011-04-15,1531.89,0
8,50,2011-04-22,873.93,0
8,50,2011-04-29,748.36,0
8,50,2011-05-06,1215.47,0
8,50,2011-05-13,1150.17,0
8,50,2011-05-20,980.91,0
8,50,2011-05-27,969.36,0
8,50,2011-06-03,1135.1,0
8,50,2011-06-10,1099.95,0
8,50,2011-06-17,1476.64,0
8,50,2011-06-24,999.49,0
8,50,2011-07-01,934.2,0
8,50,2011-07-08,1135.1,0
8,50,2011-07-15,1357.6,0
8,50,2011-07-22,1461.57,0
8,50,2011-07-29,850.32,0
8,50,2011-08-05,1421.39,0
8,50,2011-08-12,1416.37,0
8,50,2011-08-19,1848.31,0
8,50,2011-08-26,1863.38,0
8,50,2011-09-02,774.98,0
8,50,2011-09-09,1302.36,1
8,50,2011-09-16,1031.14,0
8,50,2011-09-23,627.82,0
8,50,2011-09-30,1205.42,0
8,50,2011-10-07,1801.1,0
8,50,2011-10-14,873.93,0
8,50,2011-10-21,1046.2,0
8,50,2011-10-28,1135.1,0
8,50,2011-11-04,1330.98,0
8,50,2011-11-11,892.01,0
8,50,2011-11-18,1009.54,0
8,50,2011-11-25,436.96,1
8,50,2011-12-02,1516.82,0
8,50,2011-12-09,1160.22,0
8,50,2011-12-16,1595.17,0
8,50,2011-12-23,758.41,0
8,50,2011-12-30,1220.49,1
8,50,2012-01-06,1295.83,0
8,50,2012-01-13,984.43,0
8,50,2012-01-20,1238.57,0
8,50,2012-01-27,1406.32,0
8,50,2012-02-03,1473.12,0
8,50,2012-02-10,1195.37,1
8,50,2012-02-17,582.62,0
8,50,2012-02-24,1777.99,0
8,50,2012-03-02,416.87,0
8,50,2012-03-09,768.46,0
8,50,2012-03-16,919.13,0
8,50,2012-03-23,1757.9,0
8,50,2012-03-30,1341.03,0
8,50,2012-04-06,1351.07,0
8,50,2012-04-13,944.25,0
8,50,2012-04-20,1466.59,0
8,50,2012-04-27,833.75,0
8,51,2010-02-05,4.38,0
8,51,2010-02-12,74.58,1
8,51,2010-03-05,10.05,0
8,51,2010-04-09,2.17,0
8,51,2010-04-16,6.75,0
8,51,2010-04-23,8.68,0
8,51,2010-06-11,7.5,0
8,51,2010-07-02,7.5,0
8,51,2010-07-09,15.01,0
8,51,2010-08-13,12.08,0
8,51,2010-08-27,5.18,0
8,51,2010-09-10,10.37,1
8,51,2011-03-04,3.78,0
8,51,2011-04-08,4.52,0
8,51,2011-04-22,1.51,0
8,51,2011-05-13,1.51,0
8,51,2011-05-20,1.51,0
8,51,2011-06-03,1.51,0
8,51,2011-06-17,3.01,0
8,51,2011-07-08,1.51,0
8,51,2011-08-19,1.51,0
8,52,2010-02-05,2230.59,0
8,52,2010-02-12,2014.76,1
8,52,2010-02-19,2130.0,0
8,52,2010-02-26,1583.98,0
8,52,2010-03-05,1931.75,0
8,52,2010-03-12,2698.35,0
8,52,2010-03-19,2007.07,0
8,52,2010-03-26,2026.99,0
8,52,2010-04-02,2838.7,0
8,52,2010-04-09,1592.33,0
8,52,2010-04-16,1995.65,0
8,52,2010-04-23,1750.52,0
8,52,2010-04-30,1514.82,0
8,52,2010-05-07,1522.12,0
8,52,2010-05-14,2300.88,0
8,52,2010-05-21,1758.67,0
8,52,2010-05-28,1501.77,0
8,52,2010-06-04,1433.38,0
8,52,2010-06-11,1426.44,0
8,52,2010-06-18,1550.73,0
8,52,2010-06-25,1257.27,0
8,52,2010-07-02,1425.16,0
8,52,2010-07-09,1498.03,0
8,52,2010-07-16,1610.38,0
8,52,2010-07-23,1746.18,0
8,52,2010-07-30,998.69,0
8,52,2010-08-06,1255.76,0
8,52,2010-08-13,1807.76,0
8,52,2010-08-20,1442.06,0
8,52,2010-08-27,1653.23,0
8,52,2010-09-03,1015.02,0
8,52,2010-09-10,1872.47,1
8,52,2010-09-17,1877.16,0
8,52,2010-09-24,1794.34,0
8,52,2010-10-01,1527.79,0
8,52,2010-10-08,2542.35,0
8,52,2010-10-15,2335.81,0
8,52,2010-10-22,2097.75,0
8,52,2010-10-29,1886.76,0
8,52,2010-11-05,1321.36,0
8,52,2010-11-12,1321.79,0
8,52,2010-11-19,1885.23,0
8,52,2010-11-26,2684.16,1
8,52,2010-12-03,1513.0,0
8,52,2010-12-10,1759.66,0
8,52,2010-12-17,1782.15,0
8,52,2010-12-24,1845.95,0
8,52,2010-12-31,868.51,1
8,52,2011-01-07,1008.6,0
8,52,2011-01-14,1224.15,0
8,52,2011-01-21,1078.85,0
8,52,2011-01-28,983.75,0
8,52,2011-02-04,848.01,0
8,52,2011-02-11,1419.24,1
8,52,2011-02-18,1525.74,0
8,52,2011-02-25,1667.2,0
8,52,2011-03-04,1193.21,0
8,52,2011-03-11,1368.76,0
8,52,2011-03-18,1270.96,0
8,52,2011-03-25,1139.02,0
8,52,2011-04-01,1504.49,0
8,52,2011-04-08,1831.25,0
8,52,2011-04-15,1759.0,0
8,52,2011-04-22,1661.48,0
8,52,2011-04-29,1397.86,0
8,52,2011-05-06,1649.97,0
8,52,2011-05-13,1686.44,0
8,52,2011-05-20,1391.9,0
8,52,2011-05-27,1479.9,0
8,52,2011-06-03,1535.98,0
8,52,2011-06-10,1238.73,0
8,52,2011-06-17,1255.43,0
8,52,2011-06-24,1589.26,0
8,52,2011-07-01,1284.39,0
8,52,2011-07-08,1237.94,0
8,52,2011-07-15,1044.1,0
8,52,2011-07-22,887.97,0
8,52,2011-07-29,1022.75,0
8,52,2011-08-05,1323.41,0
8,52,2011-08-12,1228.55,0
8,52,2011-08-19,1394.8,0
8,52,2011-08-26,1661.05,0
8,52,2011-09-02,1208.22,0
8,52,2011-09-09,1940.16,1
8,52,2011-09-16,1661.62,0
8,52,2011-09-23,1936.78,0
8,52,2011-09-30,2001.92,0
8,52,2011-10-07,2097.23,0
8,52,2011-10-14,1378.63,0
8,52,2011-10-21,1817.83,0
8,52,2011-10-28,2388.16,0
8,52,2011-11-04,1153.28,0
8,52,2011-11-11,1319.6,0
8,52,2011-11-18,1328.64,0
8,52,2011-11-25,3911.35,1
8,52,2011-12-02,1604.85,0
8,52,2011-12-09,1752.75,0
8,52,2011-12-16,1262.14,0
8,52,2011-12-23,2017.33,0
8,52,2011-12-30,911.28,1
8,52,2012-01-06,835.75,0
8,52,2012-01-13,774.03,0
8,52,2012-01-20,1138.71,0
8,52,2012-01-27,917.34,0
8,52,2012-02-03,763.55,0
8,52,2012-02-10,1206.47,1
8,52,2012-02-17,1515.76,0
8,52,2012-02-24,1508.07,0
8,52,2012-03-02,1296.25,0
8,52,2012-03-09,1295.11,0
8,52,2012-03-16,1706.65,0
8,52,2012-03-23,1045.59,0
8,52,2012-03-30,1088.52,0
8,52,2012-04-06,1350.91,0
8,52,2012-04-13,824.41,0
8,52,2012-04-20,1256.61,0
8,52,2012-04-27,1204.09,0
8,54,2010-02-05,290.31,0
8,54,2010-02-12,289.3,1
8,54,2010-02-19,509.29,0
8,54,2010-02-26,30.14,0
8,54,2010-03-05,118.53,0
8,54,2010-03-12,87.39,0
8,54,2010-03-19,138.62,0
8,54,2010-03-26,78.35,0
8,54,2010-04-02,138.62,0
8,54,2010-04-09,222.0,0
8,54,2010-04-16,70.32,0
8,54,2010-04-23,276.24,0
8,54,2010-04-30,234.05,0
8,54,2010-05-07,246.11,0
8,54,2010-05-14,178.8,0
8,54,2010-05-21,175.79,0
8,54,2010-05-28,152.69,0
8,54,2010-06-04,63.76,0
8,54,2010-06-11,98.44,0
8,54,2010-06-18,137.62,0
8,54,2010-06-25,144.65,0
8,54,2010-07-02,159.72,0
8,54,2010-07-09,334.5,0
8,54,2010-07-16,229.03,0
8,54,2010-07-23,170.77,0
8,54,2010-07-30,236.06,0
8,54,2010-08-06,198.89,0
8,54,2010-08-13,100.45,0
8,54,2010-08-20,237.07,0
8,54,2010-08-27,55.25,0
8,54,2010-09-03,60.27,0
8,54,2010-09-10,135.61,1
8,54,2010-09-17,47.21,0
8,54,2010-09-24,137.62,0
8,54,2010-10-01,55.25,0
8,54,2010-10-08,263.18,0
8,54,2010-10-15,100.45,0
8,54,2010-10-22,25.03,0
8,54,2010-10-29,67.14,0
8,54,2010-11-05,23.1,0
8,54,2010-11-12,15.07,0
8,54,2010-11-19,56.25,0
8,54,2010-11-26,127.41,1
8,54,2010-12-03,73.25,0
8,54,2010-12-10,96.35,0
8,54,2010-12-17,82.37,0
8,54,2010-12-24,394.78,0
8,54,2010-12-31,36.08,1
8,54,2011-01-07,144.65,0
8,54,2011-01-14,5.02,0
8,54,2011-01-21,-13.26,0
8,54,2011-01-28,34.03,0
8,54,2011-02-04,158.71,0
8,54,2011-02-11,50.23,1
8,54,2011-02-18,170.69,0
8,54,2011-02-25,10.05,0
8,54,2011-03-04,24.99,0
8,54,2011-03-11,15.07,0
8,54,2011-03-18,216.98,0
8,54,2011-03-25,-65.37,0
8,54,2011-04-01,9.8,0
8,54,2011-04-08,91.33,0
8,54,2011-04-15,-10.05,0
8,54,2011-04-22,99.29,0
8,54,2011-04-29,46.13,0
8,54,2011-05-06,46.13,0
8,54,2011-05-13,49.14,0
8,54,2011-05-20,159.48,0
8,54,2011-05-27,38.17,0
8,54,2011-06-03,-14.18,0
8,54,2011-06-10,54.12,0
8,54,2011-06-17,78.11,0
8,54,2011-06-24,271.14,0
8,54,2011-07-01,-4.02,0
8,54,2011-07-08,124.2,0
8,54,2011-07-15,155.5,0
8,54,2011-07-22,139.47,0
8,54,2011-07-29,-59.39,0
8,54,2011-08-05,29.37,0
8,54,2011-08-12,90.15,0
8,54,2011-08-19,69.43,0
8,54,2011-09-02,49.36,0
8,54,2011-09-09,11.69,1
8,54,2011-09-16,10.05,0
8,54,2011-09-23,25.88,0
8,54,2011-09-30,24.87,0
8,54,2011-10-07,4.9,0
8,54,2011-10-21,104.19,0
8,54,2011-10-28,31.54,0
8,54,2011-11-04,15.07,0
8,54,2011-11-11,48.26,0
8,54,2011-11-18,18.08,0
8,54,2011-11-25,49.38,1
8,54,2011-12-02,44.96,0
8,54,2011-12-09,31.02,0
8,54,2011-12-16,91.05,0
8,54,2011-12-23,147.08,0
8,54,2011-12-30,31.02,1
8,54,2012-01-06,77.27,0
8,54,2012-01-20,51.55,0
8,54,2012-01-27,55.41,0
8,54,2012-02-03,35.08,0
8,54,2012-02-10,20.97,1
8,54,2012-02-17,103.22,0
8,54,2012-02-24,10.05,0
8,54,2012-03-02,4.9,0
8,54,2012-03-09,30.9,0
8,54,2012-03-16,15.07,0
8,54,2012-03-30,10.05,0
8,54,2012-04-06,4.9,0
8,54,2012-04-13,18.08,0
8,54,2012-04-20,73.33,0
8,54,2012-04-27,24.99,0
8,55,2010-02-05,22171.29,0
8,55,2010-02-12,27905.17,1
8,55,2010-02-19,33310.53,0
8,55,2010-02-26,21777.5,0
8,55,2010-03-05,24491.66,0
8,55,2010-03-12,22412.99,0
8,55,2010-03-19,22652.1,0
8,55,2010-03-26,17135.91,0
8,55,2010-04-02,24459.14,0
8,55,2010-04-09,18794.59,0
8,55,2010-04-16,14037.31,0
8,55,2010-04-23,14266.13,0
8,55,2010-04-30,14384.71,0
8,55,2010-05-07,11074.52,0
8,55,2010-05-14,13635.31,0
8,55,2010-05-21,13928.75,0
8,55,2010-05-28,14443.15,0
8,55,2010-06-04,14170.59,0
8,55,2010-06-11,14215.71,0
8,55,2010-06-18,16879.67,0
8,55,2010-06-25,15964.48,0
8,55,2010-07-02,17360.93,0
8,55,2010-07-09,14571.57,0
8,55,2010-07-16,15458.72,0
8,55,2010-07-23,12638.17,0
8,55,2010-07-30,12872.63,0
8,55,2010-08-06,12602.2,0
8,55,2010-08-13,17020.42,0
8,55,2010-08-20,13096.71,0
8,55,2010-08-27,12634.18,0
8,55,2010-09-03,12004.34,0
8,55,2010-09-10,11076.72,1
8,55,2010-09-17,17772.45,0
8,55,2010-09-24,13565.45,0
8,55,2010-10-01,12998.74,0
8,55,2010-10-08,13541.16,0
8,55,2010-10-15,15302.89,0
8,55,2010-10-22,14461.19,0
8,55,2010-10-29,19801.61,0
8,55,2010-11-05,17009.91,0
8,55,2010-11-12,45150.48,0
8,55,2010-11-19,23414.87,0
8,55,2010-11-26,50509.33,1
8,55,2010-12-03,29451.19,0
8,55,2010-12-10,34970.17,0
8,55,2010-12-17,44297.69,0
8,55,2010-12-24,74868.65,0
8,55,2010-12-31,29885.26,1
8,55,2011-01-07,14697.74,0
8,55,2011-01-14,15481.85,0
8,55,2011-01-21,13171.8,0
8,55,2011-01-28,12477.06,0
8,55,2011-02-04,17913.22,0
8,55,2011-02-11,17948.05,1
8,55,2011-02-18,20024.87,0
8,55,2011-02-25,17475.52,0
8,55,2011-03-04,18054.56,0
8,55,2011-03-11,20603.92,0
8,55,2011-03-18,16610.11,0
8,55,2011-03-25,16090.93,0
8,55,2011-04-01,14309.34,0
8,55,2011-04-08,11373.22,0
8,55,2011-04-15,9939.48,0
8,55,2011-04-22,17525.18,0
8,55,2011-04-29,13802.21,0
8,55,2011-05-06,9569.07,0
8,55,2011-05-13,10713.41,0
8,55,2011-05-20,11799.02,0
8,55,2011-05-27,9654.05,0
8,55,2011-06-03,9496.36,0
8,55,2011-06-10,8626.87,0
8,55,2011-06-17,9877.44,0
8,55,2011-06-24,11894.45,0
8,55,2011-07-01,10815.02,0
8,55,2011-07-08,11083.37,0
8,55,2011-07-15,9836.31,0
8,55,2011-07-22,9411.29,0
8,55,2011-07-29,9610.6,0
8,55,2011-08-05,9757.86,0
8,55,2011-08-12,9013.75,0
8,55,2011-08-19,8730.78,0
8,55,2011-08-26,9569.45,0
8,55,2011-09-02,12484.9,0
8,55,2011-09-09,12137.43,1
8,55,2011-09-16,8156.65,0
8,55,2011-09-23,11964.68,0
8,55,2011-09-30,10086.84,0
8,55,2011-10-07,12584.45,0
8,55,2011-10-14,11901.16,0
8,55,2011-10-21,13558.7,0
8,55,2011-10-28,16852.66,0
8,55,2011-11-04,14448.47,0
8,55,2011-11-11,41463.29,0
8,55,2011-11-18,23133.99,0
8,55,2011-11-25,46048.85,1
8,55,2011-12-02,21089.69,0
8,55,2011-12-09,23398.49,0
8,55,2011-12-16,31233.95,0
8,55,2011-12-23,54975.07,0
8,55,2011-12-30,32268.08,1
8,55,2012-01-06,15316.23,0
8,55,2012-01-13,10767.34,0
8,55,2012-01-20,11020.03,0
8,55,2012-01-27,8560.77,0
8,55,2012-02-03,12281.05,0
8,55,2012-02-10,15760.98,1
8,55,2012-02-17,17337.43,0
8,55,2012-02-24,16079.3,0
8,55,2012-03-02,13646.86,0
8,55,2012-03-09,15517.95,0
8,55,2012-03-16,10722.17,0
8,55,2012-03-23,10623.7,0
8,55,2012-03-30,9866.29,0
8,55,2012-04-06,15736.26,0
8,55,2012-04-13,11411.07,0
8,55,2012-04-20,7491.51,0
8,55,2012-04-27,9058.35,0
8,56,2010-02-05,1233.55,0
8,56,2010-02-12,2192.16,1
8,56,2010-02-19,2223.9,0
8,56,2010-02-26,1230.25,0
8,56,2010-03-05,1861.97,0
8,56,2010-03-12,2783.03,0
8,56,2010-03-19,3624.28,0
8,56,2010-03-26,4909.52,0
8,56,2010-04-02,10065.63,0
8,56,2010-04-09,11335.15,0
8,56,2010-04-16,8894.66,0
8,56,2010-04-23,9371.47,0
8,56,2010-04-30,10170.81,0
8,56,2010-05-07,21221.91,0
8,56,2010-05-14,17555.95,0
8,56,2010-05-21,21996.41,0
8,56,2010-05-28,24134.0,0
8,56,2010-06-04,18202.22,0
8,56,2010-06-11,10444.02,0
8,56,2010-06-18,7878.58,0
8,56,2010-06-25,7633.98,0
8,56,2010-07-02,7615.85,0
8,56,2010-07-09,3990.24,0
8,56,2010-07-16,3026.65,0
8,56,2010-07-23,2235.43,0
8,56,2010-07-30,2875.4,0
8,56,2010-08-06,2559.27,0
8,56,2010-08-13,1933.2,0
8,56,2010-08-20,2071.18,0
8,56,2010-08-27,2217.24,0
8,56,2010-09-03,2848.16,0
8,56,2010-09-10,4554.76,1
8,56,2010-09-17,3822.03,0
8,56,2010-09-24,3431.89,0
8,56,2010-10-01,3170.89,0
8,56,2010-10-08,2782.33,0
8,56,2010-10-15,2244.04,0
8,56,2010-10-22,1302.26,0
8,56,2010-10-29,1149.27,0
8,56,2010-11-05,844.02,0
8,56,2010-11-12,576.0,0
8,56,2010-11-19,652.45,0
8,56,2010-11-26,1482.29,1
8,56,2010-12-03,1821.62,0
8,56,2010-12-10,2482.08,0
8,56,2010-12-17,1631.55,0
8,56,2010-12-24,2561.49,0
8,56,2010-12-31,245.11,1
8,56,2011-01-07,576.1,0
8,56,2011-01-14,190.09,0
8,56,2011-01-21,213.53,0
8,56,2011-01-28,303.01,0
8,56,2011-02-04,658.58,0
8,56,2011-02-11,1113.8,1
8,56,2011-02-18,1489.5,0
8,56,2011-02-25,627.23,0
8,56,2011-03-04,1617.87,0
8,56,2011-03-11,3407.0,0
8,56,2011-03-18,4906.77,0
8,56,2011-03-25,4558.66,0
8,56,2011-04-01,5162.42,0
8,56,2011-04-08,7071.53,0
8,56,2011-04-15,8825.63,0
8,56,2011-04-22,13320.53,0
8,56,2011-04-29,13749.96,0
8,56,2011-05-06,18945.56,0
8,56,2011-05-13,23998.83,0
8,56,2011-05-20,12451.93,0
8,56,2011-05-27,15646.47,0
8,56,2011-06-03,13192.75,0
8,56,2011-06-10,8605.58,0
8,56,2011-06-17,5904.89,0
8,56,2011-06-24,6063.44,0
8,56,2011-07-01,5742.18,0
8,56,2011-07-08,3512.42,0
8,56,2011-07-15,2323.0,0
8,56,2011-07-22,1105.46,0
8,56,2011-07-29,1555.56,0
8,56,2011-08-05,1454.37,0
8,56,2011-08-12,1236.47,0
8,56,2011-08-19,1319.57,0
8,56,2011-08-26,1538.08,0
8,56,2011-09-02,786.62,0
8,56,2011-09-09,989.1,1
8,56,2011-09-16,2499.37,0
8,56,2011-09-23,2681.71,0
8,56,2011-09-30,2436.21,0
8,56,2011-10-07,2585.38,0
8,56,2011-10-14,1931.49,0
8,56,2011-10-21,843.92,0
8,56,2011-10-28,694.69,0
8,56,2011-11-04,425.32,0
8,56,2011-11-11,1093.64,0
8,56,2011-11-18,1245.43,0
8,56,2011-11-25,1117.92,1
8,56,2011-12-02,1934.8,0
8,56,2011-12-09,2730.96,0
8,56,2011-12-16,1735.64,0
8,56,2011-12-23,1994.0,0
8,56,2011-12-30,506.46,1
8,56,2012-01-06,238.34,0
8,56,2012-01-13,402.44,0
8,56,2012-01-20,541.75,0
8,56,2012-01-27,592.09,0
8,56,2012-02-03,772.46,0
8,56,2012-02-10,1468.35,1
8,56,2012-02-17,2261.76,0
8,56,2012-02-24,1166.23,0
8,56,2012-03-02,1322.3,0
8,56,2012-03-09,2634.68,0
8,56,2012-03-16,4577.46,0
8,56,2012-03-23,8697.93,0
8,56,2012-03-30,7162.36,0
8,56,2012-04-06,12400.99,0
8,56,2012-04-13,9997.18,0
8,56,2012-04-20,11107.99,0
8,56,2012-04-27,7858.66,0
8,58,2010-02-05,7236.54,0
8,58,2010-02-12,2233.04,1
8,58,2010-02-19,4469.09,0
8,58,2010-02-26,3136.1,0
8,58,2010-03-05,5297.82,0
8,58,2010-03-12,2744.34,0
8,58,2010-03-19,2010.04,0
8,58,2010-03-26,1160.22,0
8,58,2010-04-02,1014.56,0
8,58,2010-04-09,2323.45,0
8,58,2010-04-16,1269.71,0
8,58,2010-04-23,3971.86,0
8,58,2010-04-30,3549.96,0
8,58,2010-05-07,3036.65,0
8,58,2010-05-14,1821.19,0
8,58,2010-05-21,3935.7,0
8,58,2010-05-28,4339.51,0
8,58,2010-06-04,6029.11,0
8,58,2010-06-11,5714.7,0
8,58,2010-06-18,7147.14,0
8,58,2010-06-25,4526.35,0
8,58,2010-07-02,3036.65,0
8,58,2010-07-09,4439.96,0
8,58,2010-07-16,5105.96,0
8,58,2010-07-23,3780.0,0
8,58,2010-07-30,4033.13,0
8,58,2010-08-06,4026.1,0
8,58,2010-08-13,5054.73,0
8,58,2010-08-20,6060.25,0
8,58,2010-08-27,3455.54,0
8,58,2010-09-03,4402.8,0
8,58,2010-09-10,2230.03,1
8,58,2010-09-17,4929.16,0
8,58,2010-09-24,2561.52,0
8,58,2010-10-01,2200.9,0
8,58,2010-10-08,4551.47,0
8,58,2010-10-15,2958.3,0
8,58,2010-10-22,2104.46,0
8,58,2010-10-29,2571.56,0
8,58,2010-11-05,1899.54,0
8,58,2010-11-12,3209.43,0
8,58,2010-11-19,1544.95,0
8,58,2010-11-26,3307.87,1
8,58,2010-12-03,2805.62,0
8,58,2010-12-10,2500.24,0
8,58,2010-12-17,2405.82,0
8,58,2010-12-24,2880.95,0
8,58,2010-12-31,1178.3,1
8,58,2011-01-07,1650.42,0
8,58,2011-01-14,1951.78,0
8,58,2011-01-21,2017.07,0
8,58,2011-01-28,3933.69,0
8,58,2011-02-04,1620.29,0
8,58,2011-02-11,4581.6,1
8,58,2011-02-18,1833.24,0
8,58,2011-02-25,1458.56,0
8,58,2011-03-04,3517.82,0
8,58,2011-03-11,2315.41,0
8,58,2011-03-18,1571.06,0
8,58,2011-03-25,954.29,0
8,58,2011-04-01,1160.22,0
8,58,2011-04-08,2174.78,0
8,58,2011-04-15,361.63,0
8,58,2011-04-22,1798.08,0
8,58,2011-04-29,2144.64,0
8,58,2011-05-06,2039.17,0
8,58,2011-05-13,1160.22,0
8,58,2011-05-20,1546.96,0
8,58,2011-05-27,1541.9,0
8,58,2011-06-03,1220.49,0
8,58,2011-06-10,1808.13,0
8,58,2011-06-17,411.85,0
8,58,2011-06-24,3691.6,0
8,58,2011-07-01,1336.01,0
8,58,2011-07-08,1531.89,0
8,58,2011-07-15,401.81,0
8,58,2011-07-22,3802.1,0
8,58,2011-07-29,2913.1,0
8,58,2011-08-05,1752.88,0
8,58,2011-08-12,994.47,0
8,58,2011-08-19,2209.94,0
8,58,2011-08-26,2199.89,0
8,58,2011-09-09,1546.96,1
8,58,2011-09-16,994.47,0
8,58,2011-09-23,3802.1,0
8,58,2011-09-30,848.82,0
8,58,2011-10-07,783.52,0
8,58,2011-10-14,2546.42,0
8,58,2011-10-21,2491.2,0
8,58,2011-10-28,1200.4,0
8,58,2011-11-04,979.4,0
8,58,2011-11-11,2109.49,0
8,58,2011-11-18,1054.74,0
8,58,2011-11-25,572.57,1
8,58,2011-12-02,3103.96,0
8,58,2011-12-09,3048.71,0
8,58,2011-12-16,1341.03,0
8,58,2011-12-23,2320.43,0
8,58,2011-12-30,602.71,1
8,58,2012-01-06,1336.01,0
8,58,2012-01-13,2034.15,0
8,58,2012-01-20,1702.66,0
8,58,2012-01-27,1210.44,0
8,58,2012-02-03,256.15,0
8,58,2012-02-10,1084.88,1
8,58,2012-02-17,1727.77,0
8,58,2012-03-02,401.81,0
8,58,2012-03-09,1346.05,0
8,58,2012-03-16,1004.52,0
8,58,2012-03-30,713.21,0
8,58,2012-04-06,3746.85,0
8,58,2012-04-13,708.18,0
8,58,2012-04-20,4213.95,0
8,59,2010-02-05,663.82,0
8,59,2010-02-12,763.22,1
8,59,2010-02-19,817.27,0
8,59,2010-02-26,531.64,0
8,59,2010-03-05,610.53,0
8,59,2010-03-12,703.12,0
8,59,2010-03-19,769.34,0
8,59,2010-03-26,485.51,0
8,59,2010-04-02,560.81,0
8,59,2010-04-09,590.3,0
8,59,2010-04-16,486.32,0
8,59,2010-04-23,431.51,0
8,59,2010-04-30,581.31,0
8,59,2010-05-07,652.75,0
8,59,2010-05-14,493.04,0
8,59,2010-05-21,437.41,0
8,59,2010-05-28,474.97,0
8,59,2010-06-04,397.44,0
8,59,2010-06-11,584.58,0
8,59,2010-06-18,534.66,0
8,59,2010-06-25,413.77,0
8,59,2010-07-02,487.36,0
8,59,2010-07-09,535.79,0
8,59,2010-07-16,594.15,0
8,59,2010-07-23,483.36,0
8,59,2010-07-30,579.0,0
8,59,2010-08-06,475.05,0
8,59,2010-08-13,504.07,0
8,59,2010-08-20,466.84,0
8,59,2010-08-27,354.92,0
8,59,2010-09-03,535.63,0
8,59,2010-09-10,434.63,1
8,59,2010-09-17,357.6,0
8,59,2010-09-24,406.33,0
8,59,2010-10-01,370.98,0
8,59,2010-10-08,404.96,0
8,59,2010-10-15,448.94,0
8,59,2010-10-22,435.27,0
8,59,2010-10-29,595.98,0
8,59,2010-11-05,778.61,0
8,59,2010-11-12,963.72,0
8,59,2010-11-19,1184.81,0
8,59,2010-11-26,2382.71,1
8,59,2010-12-03,2188.38,0
8,59,2010-12-10,3460.0,0
8,59,2010-12-17,5254.05,0
8,59,2010-12-24,11050.95,0
8,59,2010-12-31,2914.18,1
8,59,2011-01-07,949.59,0
8,59,2011-01-14,276.55,0
8,59,2011-01-21,439.63,0
8,59,2011-01-28,415.0,0
8,59,2011-02-04,314.53,0
8,59,2011-02-11,519.54,1
8,59,2011-02-18,421.36,0
8,59,2011-02-25,579.6,0
8,59,2011-03-04,360.68,0
8,59,2011-03-11,324.84,0
8,59,2011-03-18,413.46,0
8,59,2011-03-25,395.32,0
8,59,2011-04-01,424.32,0
8,59,2011-04-08,251.94,0
8,59,2011-04-15,267.73,0
8,59,2011-04-22,401.85,0
8,59,2011-04-29,333.69,0
8,59,2011-05-06,290.22,0
8,59,2011-05-13,244.3,0
8,59,2011-05-20,156.01,0
8,59,2011-05-27,243.43,0
8,59,2011-06-03,266.01,0
8,59,2011-06-10,260.48,0
8,59,2011-06-17,257.54,0
8,59,2011-06-24,157.91,0
8,59,2011-07-01,181.16,0
8,59,2011-07-08,290.64,0
8,59,2011-07-15,162.12,0
8,59,2011-07-22,167.2,0
